Num_Acc,dep,lat,long,date,hrmn,atm,mortel
201900005284,82,43.8796250,0.9910250,2019-08-13,15:15,1,False
201900005289,42,45.3687440,4.5160790,2019-08-11,09:40,1,False
201900005292,35,48.1871850, -2.1688620,2019-08-05,10:15,1,False
201900005293,38,45.2331490,5.4436100,2019-08-13,16:00,1,False
201900005335,68,47.7584700,7.2864320,2019-11-26,17:20,1,False
201900005336,22,48.5617800, -2.8103180,2019-11-26,17:10,1,False
201900005340,60,49.2903220,2.6053680,2019-11-27,11:00,2,False
201900005362,80,49.6219320,2.5502830,2019-11-26,20:30,2,True
201900005387,69,45.7167800,4.8772800,2019-11-25,07:00,1,False
201900005393,971,16.2210700, -61.5210600,2019-11-23,08:50,1,False
201900005427,51,49.2476682,4.0443281,2019-11-25,18:13,1,False
201900005471,75,48.8930387,2.3776844,2019-11-25,20:00,1,False
201900005482,92,48.8116305,2.2114634,2019-11-24,10:30,1,False
201900005506,92,48.9286590,2.2995180,2019-11-09,19:30,1,False
201900005508,54,49.5251800,5.7737330,2019-12-31,14:15,1,False
201900005520,75,48.8804013,2.3643155,2019-08-17,20:30,3,False
201900005528,971,16.2514390, -61.2099950,2019-05-04,07:00,1,False
201900005534,6,43.5462570,7.0462980,2019-06-17,10:42,2,True
201900005542,73,45.5992209,5.7663530,2019-07-14,10:30,1,False
201900005572,22,48.5140700, -2.7424000,2019-11-22,17:00,1,False
201900005662,78,48.6174100,1.8163100,2019-08-01,11:45,1,False
201900005667,69,45.7597439,4.8761111,2019-06-03,15:10,8,False
201900005668,63,45.7538100,3.0993600,2019-11-28,09:32,2,False
201900005675,17,46.1597500, -1.1657300,2019-08-26,17:00,1,False
201900005676,56,47.7486400, -3.3653800,2019-07-07,17:45,1,False
201900005685,54,48.6851000,6.1723200,2019-06-07,16:25,1,False
201900005694,49,47.4729300, -0.5559700,2019-07-07,23:15,1,False
201900005695,49,47.5025000, -0.5857500,2019-07-06,20:50,1,False
201900005697,45,47.9253620,1.9225670,2019-07-08,13:10,1,False
201900005698,45,48.0213930,2.7246810,2019-07-06,20:30,1,False
201900005705,37,47.3933953,0.6906165,2019-07-08,14:03,1,False
201900005710,35,48.1069100, -1.6707500,2019-07-07,18:20,1,False
201900005712,34,43.6234300,3.8919900,2019-07-08,13:59,1,False
201900005715,33,44.8438000, -0.5871600,2019-06-28,16:35,1,False
201900005728,12,44.5584000,2.2546700,2019-07-07,14:00,1,False
201900005732,6,43.6678350,7.2094040,2019-07-08,14:50,1,False
201900005746,75,48.8708420,2.3539360,2019-07-08,09:40,1,False
201900005747,75,48.8677560,2.3139680,2019-07-08,20:15,1,False
201900005750,75,48.8601810,2.3332110,2019-07-07,02:00,1,False
201900005770,83,43.4541280,6.2989800,2019-07-09,10:45,3,True
201900005778,56,47.7216230, -3.3331300,2019-07-07,17:00,1,False
201900005790,68,47.5518730,7.4491510,2019-07-08,15:45,1,False
201900005795,35,48.6028625, -1.7748411,2019-07-07,16:20,7,False
201900005818,77,48.5905700,2.8929700,2019-07-05,09:30,1,False
201900005821,38,45.7757290,5.3812220,2019-07-09,10:15,1,False
201900005824,85,46.7402000, -1.9533800,2019-07-09,07:15,1,True
201900005859,91,48.6904500,2.3392900,2019-07-07,16:20,1,False
201900005870,18,46.7656350,2.1125770,2019-09-14,16:00,1,False
201900005894,60,49.3323610,2.3090870,2019-09-19,15:45,1,True
201900005924,13,43.2850300,5.3896900,2019-09-17,06:27,1,False
201900005929,69,45.7613000,4.8673800,2019-09-17,17:15,1,False
201900005932,69,45.7582500,4.8211000,2019-09-17,17:40,1,False
201900005940,77,48.9486000,2.6792100,2019-09-17,07:50,1,False
201900005945,71,46.3004300,4.8242600,2019-09-16,10:30,1,False
201900005950,67,48.5459140,7.7569180,2019-09-16,22:00,1,False
201900005952,67,48.5784600,7.7086100,2019-09-15,21:50,1,False
201900005954,67,48.6386780,7.7809400,2019-09-14,14:00,1,False
201900005959,64,43.3038000, -0.3509000,2019-09-17,14:05,1,False
201900005976,54,48.6815600,6.1721010,2019-03-06,15:00,2,False
201900005981,49,47.4637200, -0.5566900,2019-09-16,10:19,1,False
201900005983,49,47.4701200, -0.5689500,2019-09-15,14:22,1,False
201900005986,44,47.2490000, -2.3080000,2019-09-06,10:45,1,False
201900005989,33,44.8601690, -0.5541700,2019-09-16,15:00,7,False
201900005991,31,43.6343100,1.3912200,2019-09-16,18:15,1,False
201900005992,31,43.5961300,1.4320400,2019-09-16,21:40,1,False
201900006010,6,43.6438890,6.9473960,2019-09-17,17:20,1,False
201900006014,5,44.6106100,6.1263800,2019-09-16,19:30,1,False
201900006015,5,44.5630200,6.0862800,2019-09-16,08:00,1,False
201900006021,75,48.8520937,2.3393228,2019-09-17,19:00,1,False
201900006022,75,48.8813270,2.3966890,2019-09-17,08:15,1,False
201900006025,75,48.8491750,2.3012870,2019-09-16,08:35,1,False
201900006026,75,48.8312642,2.3090114,2019-09-17,19:45,1,False
201900006028,75,48.8479050,2.3915380,2019-09-17,16:35,1,False
201900006030,75,48.8718810,2.3084110,2019-09-17,06:31,1,False
201900006048,92,48.8147600,2.2719400,2019-09-17,18:30,1,False
201900006068,24,44.8616600,0.4966300,2019-02-07,20:45,8,False
201900006073,17,46.1646550, -1.1359040,2019-02-08,17:35,1,False
201900006094,13,43.3118760,5.4051520,2019-02-09,14:40,1,False
201900006136,75,48.8765350,2.3309540,2019-02-10,06:26,2,False
201900006146,75,48.8625850,2.4109080,2019-02-11,09:42,1,False
201900006158,75,48.8685010,2.2653320,2019-02-09,18:30,1,False
201900006159,75,48.8636850,2.2977740,2019-02-08,11:35,1,False
201900006161,75,48.8408240,2.3163810,2019-02-12,11:00,1,False
201900006165,75,48.8428270,2.2861850,2019-02-06,12:15,1,False
201900006166,75,48.8195120,2.3430980,2019-02-12,19:30,1,False
201900006171,75,48.8269450,2.3803010,2019-02-12,11:55,1,False
201900006172,75,48.8329760,2.3787690,2019-02-11,19:00,1,False
201900006177,75,48.8431400,2.3662210,2019-02-08,08:40,1,False
201900006185,75,48.8707410,2.3781690,2019-02-08,22:02,3,False
201900006190,75,48.8765630,2.3465520,2019-02-12,13:52,1,False
201900006192,75,48.8726050,2.3358080,2019-02-11,09:40,8,False
201900006195,75,48.8712360,2.3096440,2019-02-08,21:35,2,False
201900006199,75,48.8534690,2.3495920,2019-02-09,19:57,1,False
201900006205,94,48.8097687,2.3604437,2019-02-12,12:45,1,False
201900006236,56,47.7363500, -3.3855100,2019-03-20,09:10,1,False
201900006241,54,48.7005730,6.1735510,2019-03-19,16:44,1,False
201900006255,49,47.4505300, -0.5446000,2019-03-21,07:55,1,False
201900006262,45,47.9077500,1.8720500,2019-03-21,16:50,1,False
201900006285,37,47.3893946,0.7280551,2019-03-22,18:30,1,False
201900006287,37,47.4176527,0.6695768,2019-03-22,17:25,1,False
201900006289,37,47.4356617,0.6984666,2019-03-22,07:35,1,False
201900006290,37,47.3403891,0.6541688,2019-03-21,07:55,1,False
201900006297,35,48.1139700, -1.6340000,2019-03-21,06:25,1,False
201900006318,31,43.6090100,1.3800700,2019-03-21,08:55,1,False
201900006324,30,44.1255000,4.0916000,2019-03-19,18:30,1,False
201900006326,29,47.9833400, -4.0754400,2019-03-22,09:25,1,False
201900006337,25,47.2503000,6.0049300,2019-03-23,18:50,1,False
201900006338,22,48.4900098, -2.8118166,2019-03-22,23:50,5,False
201900006399,10,48.3080000,4.0401000,2019-03-24,19:10,1,False
201900006407,7,44.9407800,4.8412700,2019-03-24,10:20,1,False
201900006415,85,46.6843500, -1.4399500,2019-04-21,08:55,1,False
201900006427,83,43.5240500,6.4725300,2019-04-22,13:30,1,False
201900006438,80,49.8891900,2.3105300,2019-04-17,20:05,1,False
201900006468,76,49.5069700,0.2281100,2019-04-20,13:45,1,False
201900006471,76,49.9148900,1.0939500,2019-04-19,18:45,1,False
201900006490,72,48.0065800,0.2067300,2019-04-18,13:45,1,False
201900006501,69,45.7646200,4.8904600,2019-04-16,09:10,2,False
201900006506,69,45.5956100,4.7676300,2019-04-24,12:00,2,False
201900006512,67,48.5457800,7.7582100,2019-04-24,12:30,1,False
201900006513,67,48.5424600,7.7585100,2019-04-24,09:00,1,False
201900006524,64,43.3304047, -0.3555918,2019-04-24,10:00,1,False
201900006554,59,50.3878300,3.1189900,2019-04-25,20:15,1,False
201900006556,59,50.4021426,3.1201807,2019-04-18,16:30,1,False
201900006560,58,46.9958700,3.1780400,2019-04-16,12:50,2,False
201900006565,56,47.7393600, -3.3802500,2019-04-25,16:01,1,False
201900006594,69,45.7683000,4.8477500,2019-10-20,01:40,1,False
201900006606,86,46.5671700,0.3657900,2019-10-19,20:30,1,False
201900006610,69,45.7601750,4.8876600,2019-10-19,11:20,2,False
201900006639,75,48.8319750,2.3135625,2019-10-20,11:30,2,False
201900006641,75,48.8383652,2.3760779,2019-10-20,03:14,1,False
201900006645,75,48.8831798,2.3463485,2019-10-19,21:10,2,False
201900006664,56,47.8450460, -2.7282100,2019-10-20,11:20,1,False
201900006685,973,5.4749580, -54.0233660,2019-10-20,16:30,1,False
201900006694,21,47.1229470,5.0991390,2019-10-16,10:30,1,False
201900006704,44,47.3301670, -2.1347060,2019-06-28,11:20,1,False
201900006770,72,48.1498180,0.5066030,2019-06-09,11:00,1,False
201900006781,6,43.6739691,7.0047599,2019-05-04,12:35,2,False
201900006799,90,47.6824810,6.8028770,2019-06-19,17:30,1,True
201900006853,16,45.8115000,0.3139000,2019-06-06,08:45,1,False
201900006863,53,48.1118500, -0.9077760,2019-06-12,23:00,1,False
201900006904,85,46.8510400, -1.8896800,2019-06-19,11:00,1,False
201900006922,67,48.4029070,7.5662820,2019-08-04,10:40,1,False
201900006935,28,48.5862670,1.5870990,2019-06-03,08:30,2,False
201900006952,87,45.8849300,0.8264120,2019-06-16,10:50,1,False
201900006956,974, -21.3434000,55.4867000,2019-08-11,13:00,1,False
201900006960,95,48.9342207,2.2091651,2019-08-10,17:45,1,False
201900006983,75,48.8741190,2.3762940,2019-08-11,16:15,1,False
201900006987,75,48.8623180,2.3455450,2019-08-11,22:50,1,False
201900007010,31,42.8066660,0.5484170,2019-08-10,11:30,1,False
201900007020,40,43.7536080, -0.5707110,2019-08-11,16:10,1,False
201900007021,4,44.0102750,5.6163640,2019-08-11,10:25,1,False
201900007031,38,45.2081000,6.0448700,2019-08-11,16:05,1,False
201900007036,5,44.6508540,6.5796360,2019-08-10,18:00,7,False
201900007043,17,45.5766810, -0.5304990,2019-08-12,10:10,1,True
201900007045,44,47.3529810, -2.1836760,2019-08-11,17:00,1,False
201900007046,22,48.6010585, -2.2856938,2019-08-10,14:00,1,False
201900007061,72,48.0097200,0.2013400,2019-06-18,07:40,1,False
201900007087,974, -21.3022300,55.4935900,2019-08-07,09:30,1,False
201900007094,973,4.9281041, -52.3177528,2019-08-09,13:10,1,False
201900007097,973,4.9404232, -52.3267543,2019-08-09,11:00,1,False
201900007101,69,45.7403400,4.8317600,2019-08-09,11:25,1,False
201900007111,69,45.7484300,4.8286800,2019-08-08,17:10,1,False
201900007146,974, -20.9333640,55.3327960,2019-11-25,19:30,1,False
201900007159,33,44.8450440, -0.7949300,2019-11-25,18:15,8,False
201900007195,37,47.3854888,0.6697764,2019-11-24,17:16,1,False
201900007205,75,48.8517710,2.2329500,2019-11-24,14:45,1,False
201900007213,75,48.8689464,2.3494693,2019-11-23,21:15,1,False
201900007250,77,48.3209741,2.5768902,2019-11-25,05:35,1,False
201900007269,50,49.5946600, -1.6573350,2019-11-23,12:35,1,False
201900007300,17,46.1509900, -1.1209300,2019-07-07,13:31,1,False
201900007313,75,48.8493270,2.4162210,2019-07-07,01:05,1,False
201900007317,75,48.8322970,2.4417300,2019-07-07,18:35,1,False
201900007319,75,48.8625740,2.3103960,2019-07-07,19:55,1,False
201900007367,35,48.1205740, -1.2064820,2019-07-07,10:45,9,False
201900007383,52,47.8941810,5.0932920,2019-07-06,18:10,1,True
201900007412,91,48.6324400,2.4321700,2019-05-26,22:30,1,False
201900007417,71,46.6989800,4.3792600,2019-07-04,18:00,1,False
201900007425,45,47.9341000,1.9291000,2019-07-04,17:20,1,False
201900007442,974, -20.9018400,55.4907200,2019-07-06,13:50,1,False
201900007456,69,45.7670400,4.8413200,2019-07-05,07:15,1,False
201900007482,87,45.8328400,1.2519200,2019-11-27,18:57,2,False
201900007485,78,48.7994000,2.1737300,2019-11-25,16:35,1,False
201900007487,78,48.9118200,2.0719600,2019-11-27,18:40,8,False
201900007494,56,47.7650900, -3.3518600,2019-11-27,20:30,2,False
201900007497,44,47.2736990, -2.2147470,2019-11-26,19:45,3,False
201900007508,17,46.1608800, -1.1706700,2019-11-28,17:43,1,False
201900007536,45,47.9084905,1.9382799,2019-12-03,08:00,1,False
201900007538,45,47.8250000,1.9319000,2019-11-28,17:48,2,False
201900007560,69,45.7910000,4.8604200,2019-12-03,17:20,1,True
201900007584,86,46.5773907,0.3518627,2019-12-02,16:45,1,False
201900007601,76,49.4177000,1.1464400,2019-12-01,16:35,1,False
201900007633,49,47.4547000, -0.5535000,2019-12-15,10:28,2,False
201900007634,49,47.4742600, -0.5487300,2019-12-14,02:00,2,False
201900007635,49,47.4647000, -0.5648700,2019-12-13,12:30,1,False
201900007636,49,47.4586600, -0.5429300,2019-12-13,10:51,1,False
201900007645,12,44.0223650,3.3020440,2019-09-08,10:15,1,False
201900007663,2,49.4617180,3.8189900,2019-09-18,18:40,7,True
201900007684,17,45.6788590, -0.9309810,2019-09-18,09:00,1,False
201900007713,54,48.6667940,6.1942760,2019-09-10,15:08,1,False
201900007722,69,45.7356600,4.8395800,2019-09-16,13:45,1,False
201900007723,69,45.8099000,4.8573200,2019-09-16,15:25,1,False
201900007732,76,49.4568300,1.0440800,2019-09-14,14:30,1,False
201900007744,66,42.6982700,2.8890300,2019-09-13,16:25,1,False
201900007747,59,50.6045500,3.0527100,2019-09-16,23:30,1,False
201900007751,54,48.6871470,6.2029030,2019-09-16,20:15,1,False
201900007753,51,49.2301771,4.0720817,2019-09-16,07:50,1,False
201900007758,44,47.1940000, -1.5313600,2019-09-16,08:15,1,False
201900007777,10,48.2949200,4.0816000,2019-09-15,17:57,1,False
201900007796,75,48.8428714,2.3123891,2019-09-16,09:45,1,False
201900007797,75,48.8640025,2.3706871,2019-09-16,18:20,1,False
201900007798,75,48.8546430,2.3875430,2019-09-16,13:25,1,False
201900007808,93,48.9407900,2.4231500,2019-09-16,00:30,1,False
201900007811,92,48.8048200,2.2875800,2019-09-16,09:30,1,False
201900007948,31,43.2533610,1.2005930,2019-02-08,11:50,1,False
201900007953,2,49.3826632,3.7356379,2019-02-08,19:45,1,False
201900007964,58,46.7930560,3.5085170,2019-02-13,15:40,1,False
201900007967,72,47.8898480,0.0322540,2019-02-11,07:40,2,False
201900007981,16,46.0264200,0.2522070,2019-02-09,08:30,2,False
201900007984,53,47.8470260, -0.9482380,2019-02-11,08:36,1,False
201900007985,40,43.6916100, -0.6497180,2019-02-08,11:50,1,False
201900008020,3,46.1091934,3.4105062,2019-03-19,19:32,1,False
201900008036,75,48.8519100,2.3410500,2019-03-23,17:55,1,False
201900008041,75,48.8632890,2.3997040,2019-03-25,20:40,1,False
201900008049,75,48.8755820,2.3818730,2019-03-25,15:15,1,False
201900008050,75,48.8849880,2.3832710,2019-03-25,09:50,1,False
201900008062,75,48.8452700,2.2604740,2019-03-25,10:30,1,False
201900008063,75,48.8606650,2.2373190,2019-03-24,15:25,1,False
201900008079,75,48.8325760,2.3389150,2019-03-20,08:00,1,False
201900008081,75,48.8267800,2.3647710,2019-03-24,19:30,1,False
201900008083,75,48.8259890,2.3536510,2019-03-22,10:40,1,False
201900008095,75,48.8806250,2.3521530,2019-03-21,08:00,1,False
201900008100,75,48.8763090,2.3334540,2019-03-21,11:19,1,False
201900008110,75,48.8621060,2.3414250,2019-03-22,20:50,1,False
201900008111,75,48.8557910,2.3638280,2019-03-20,12:35,1,False
201900008112,75,48.8535610,2.3565050,2019-03-20,09:10,1,False
201900008116,94,48.8009500,2.5220900,2019-03-22,18:30,1,False
201900008132,94,48.7850000,2.5800000,2019-03-25,17:15,1,False
201900008154,93,48.8413300,2.5596600,2019-03-21,16:50,1,False
201900008182,93,48.9000000,2.5000000,2019-03-21,11:15,1,False
201900008191,93,48.9081960,2.3775968,2019-03-25,19:45,1,False
201900008194,92,48.8182900,2.2850800,2019-03-19,21:18,1,False
201900008218,33,44.7516500, -0.6162500,2019-10-19,16:55,1,False
201900008219,33,44.7981500, -0.5817500,2019-10-19,12:55,1,False
201900008238,75,48.8693256,2.3633875,2019-10-19,17:15,1,False
201900008247,92,48.8256956,2.2196266,2019-10-19,08:40,2,False
201900008350,70,47.6221900,6.1666900,2019-10-15,16:35,2,False
201900008353,67,48.5929700,7.7225700,2019-10-18,09:45,1,False
201900008354,67,48.5752700,7.7548600,2019-10-17,22:10,2,False
201900008359,64,43.3210178, -0.3918444,2019-10-17,18:00,1,False
201900008365,53,48.0763000, -0.8419500,2019-10-18,17:45,1,False
201900008378,56,47.8020600, -3.2787700,2019-04-16,10:50,1,False
201900008400,49,47.4740500, -0.5544700,2019-04-19,12:46,1,False
201900008402,49,47.4531600, -0.4863300,2019-04-18,13:50,1,False
201900008410,46,44.4716660,1.4786510,2019-04-20,17:30,1,False
201900008416,45,47.8852813,1.9244270,2019-04-18,18:12,1,False
201900008422,44,47.2767800, -2.2111620,2019-04-24,17:00,1,False
201900008433,42,46.0459000,4.0745500,2019-04-27,08:05,2,False
201900008436,39,47.0845500,5.4754700,2019-04-23,18:30,1,False
201900008438,38,45.1933800,5.7200000,2019-04-25,11:35,1,False
201900008440,38,45.1886800,5.7150900,2019-04-23,12:30,1,False
201900008445,37,47.3925119,0.6828719,2019-04-25,14:30,1,False
201900008452,37,47.3958760,0.6770561,2019-04-23,08:30,1,False
201900008454,37,47.4088222,0.6808298,2019-04-19,08:24,1,False
201900008459,36,46.7720800,1.7344000,2019-04-24,17:02,1,False
201900008465,35,48.0994900, -1.6713400,2019-04-26,09:10,1,False
201900008470,35,48.1050470, -1.7081100,2019-04-23,08:50,1,False
201900008478,34,43.5918900,3.8811500,2019-04-21,20:15,1,False
201900008481,34,43.6146000,3.8357500,2019-04-19,18:03,1,False
201900008482,34,43.6237900,3.8620100,2019-04-18,09:40,1,False
201900008486,33,44.8328800, -0.5818200,2019-04-19,06:30,1,False
201900008493,33,44.8386000, -0.6153400,2019-04-17,17:00,8,False
201900008494,33,44.8234400, -0.5713000,2019-04-12,08:45,1,False
201900008506,31,43.6050700,1.4566000,2019-04-20,11:30,1,False
201900008523,29,47.8625000, -3.8896000,2019-04-23,11:00,7,False
201900008527,29,48.4205423, -4.4869022,2019-04-23,08:45,1,False
201900008546,21,47.3388800,5.0634600,2019-04-25,04:50,2,False
201900008556,17,46.1517900, -1.1396800,2019-04-20,19:00,1,False
201900008559,87,45.6931260,1.3428460,2019-06-13,19:30,1,False
201900008584,8,50.1221160,4.7929370,2019-06-02,14:40,1,True
201900008592,95,49.0695540,2.1384710,2019-04-20,19:30,1,False
201900008631,31,43.4579150,2.0032970,2019-06-17,16:56,1,False
201900008653,38,45.0549930,6.0291200,2019-06-01,17:00,1,False
201900008663,69,45.7079060,4.7474220,2019-06-02,16:45,1,False
201900008678,95,49.0975578,2.5084060,2019-06-03,17:30,1,False
201900008715,973,5.0127056, -52.4749192,2019-06-01,19:50,3,False
201900008729,45,47.7952241,2.3813604,2019-06-16,09:00,1,False
201900008732,45,47.7718160,2.6072210,2019-05-31,08:50,1,False
201900008736,77,49.0357400,2.7959800,2019-06-09,09:00,1,False
201900008771,74,45.8998000,6.1216000,2019-08-08,10:10,1,False
201900008778,67,48.5745400,7.7180400,2019-08-08,16:35,1,False
201900008792,64,43.3056600, -0.3759100,2019-08-09,11:00,1,False
201900008799,63,45.7893500,3.1039600,2019-08-06,13:05,1,False
201900008802,62,50.4229300,2.7772000,2019-07-26,16:00,1,False
201900008811,59,50.7272500,2.7544500,2019-08-10,13:45,1,False
201900008812,57,49.3536500,6.1762830,2019-08-09,08:14,1,False
201900008819,51,49.2620417,4.0181028,2019-08-09,12:05,1,False
201900008821,51,49.2457600,4.0179400,2019-08-07,17:50,1,False
201900008829,44,47.2106200, -1.5356900,2019-08-07,08:45,1,False
201900008843,33,44.7822300, -0.5659600,2019-08-07,17:45,1,False
201900008844,33,44.8372690, -0.5806040,2019-08-07,13:45,1,False
201900008846,33,44.6601600, -1.1682000,2019-08-09,11:35,1,False
